date,market,symbol,close,source
2024-01-23,HANGSENG,^HSI,15353.98047,Yahoo Finance via yfinance
2024-01-23,NASDAQ,^IXIC,15425.94043,Yahoo Finance via yfinance
2024-01-23,NIKKEI225,^N225,36517.57031,Yahoo Finance via yfinance
2024-01-23,SP500,^GSPC,4864.600098,Yahoo Finance via yfinance
2024-01-23,VIX,^VIX,12.55000019,Yahoo Finance via yfinance
2024-01-24,DAX,^GDAXI,16889.91992,Yahoo Finance via yfinance
2024-01-24,DOW,^DJI,37806.39062,Yahoo Finance via yfinance
2024-01-24,FTSE100,^FTSE,7527.700195,Yahoo Finance via yfinance
2024-01-24,HANGSENG,^HSI,15899.87012,Yahoo Finance via yfinance
2024-01-24,NASDAQ,^IXIC,15481.91992,Yahoo Finance via yfinance
2024-01-24,NIKKEI225,^N225,36226.48047,Yahoo Finance via yfinance
2024-01-24,SP500,^GSPC,4868.549805,Yahoo Finance via yfinance
2024-01-24,VIX,^VIX,13.14000034,Yahoo Finance via yfinance
2024-01-25,DAX,^GDAXI,16906.91992,Yahoo Finance via yfinance
2024-01-25,DOW,^DJI,38049.12891,Yahoo Finance via yfinance
2024-01-25,FTSE100,^FTSE,7529.700195,Yahoo Finance via yfinance
2024-01-25,HANGSENG,^HSI,16211.95996,Yahoo Finance via yfinance
2024-01-25,NASDAQ,^IXIC,15510.5,Yahoo Finance via yfinance
2024-01-25,NIKKEI225,^N225,36236.46875,Yahoo Finance via yfinance
2024-01-25,SP500,^GSPC,4894.160156,Yahoo Finance via yfinance
2024-01-25,VIX,^VIX,13.44999981,Yahoo Finance via yfinance
2024-01-26,DAX,^GDAXI,16961.39062,Yahoo Finance via yfinance
2024-01-26,DOW,^DJI,38109.42969,Yahoo Finance via yfinance
2024-01-26,FTSE100,^FTSE,7635.100098,Yahoo Finance via yfinance
2024-01-26,HANGSENG,^HSI,15952.23047,Yahoo Finance via yfinance
2024-01-26,NASDAQ,^IXIC,15455.36035,Yahoo Finance via yfinance
2024-01-26,NIKKEI225,^N225,35751.07031,Yahoo Finance via yfinance
2024-01-26,SP500,^GSPC,4890.970215,Yahoo Finance via yfinance
2024-01-26,VIX,^VIX,13.26000023,Yahoo Finance via yfinance
2024-01-29,DAX,^GDAXI,16941.71094,Yahoo Finance via yfinance
2024-01-29,DOW,^DJI,38333.44922,Yahoo Finance via yfinance
2024-01-29,FTSE100,^FTSE,7632.700195,Yahoo Finance via yfinance
2024-01-29,HANGSENG,^HSI,16077.24023,Yahoo Finance via yfinance
2024-01-29,NASDAQ,^IXIC,15628.04004,Yahoo Finance via yfinance
2024-01-29,NIKKEI225,^N225,36026.94141,Yahoo Finance via yfinance
2024-01-29,SP500,^GSPC,4927.930176,Yahoo Finance via yfinance
2024-01-29,VIX,^VIX,13.60000038,Yahoo Finance via yfinance
2024-01-30,DAX,^GDAXI,16972.33984,Yahoo Finance via yfinance
2024-01-30,DOW,^DJI,38467.30859,Yahoo Finance via yfinance
2024-01-30,FTSE100,^FTSE,7666.299805,Yahoo Finance via yfinance
2024-01-30,HANGSENG,^HSI,15703.4502,Yahoo Finance via yfinance
2024-01-30,NASDAQ,^IXIC,15509.90039,Yahoo Finance via yfinance
2024-01-30,NIKKEI225,^N225,36065.85938,Yahoo Finance via yfinance
2024-01-30,SP500,^GSPC,4924.970215,Yahoo Finance via yfinance
2024-01-30,VIX,^VIX,13.31000042,Yahoo Finance via yfinance
2024-01-31,DAX,^GDAXI,16903.75977,Yahoo Finance via yfinance
2024-01-31,DOW,^DJI,38150.30078,Yahoo Finance via yfinance
2024-01-31,FTSE100,^FTSE,7630.600098,Yahoo Finance via yfinance
2024-01-31,HANGSENG,^HSI,15485.07031,Yahoo Finance via yfinance
2024-01-31,NASDAQ,^IXIC,15164.00977,Yahoo Finance via yfinance
2024-01-31,NIKKEI225,^N225,36286.71094,Yahoo Finance via yfinance
2024-01-31,SP500,^GSPC,4845.649902,Yahoo Finance via yfinance
2024-01-31,VIX,^VIX,14.35000038,Yahoo Finance via yfinance
2024-02-01,DAX,^GDAXI,16859.03906,Yahoo Finance via yfinance
2024-02-01,DOW,^DJI,38519.83984,Yahoo Finance via yfinance
2024-02-01,FTSE100,^FTSE,7622.200195,Yahoo Finance via yfinance
2024-02-01,HANGSENG,^HSI,15566.20996,Yahoo Finance via yfinance
2024-02-01,NASDAQ,^IXIC,15361.63965,Yahoo Finance via yfinance
2024-02-01,NIKKEI225,^N225,36011.46094,Yahoo Finance via yfinance
2024-02-01,SP500,^GSPC,4906.189941,Yahoo Finance via yfinance
2024-02-01,VIX,^VIX,13.88000011,Yahoo Finance via yfinance
2024-02-02,DAX,^GDAXI,16918.21094,Yahoo Finance via yfinance
2024-02-02,DOW,^DJI,38654.42188,Yahoo Finance via yfinance
2024-02-02,FTSE100,^FTSE,7615.5,Yahoo Finance via yfinance
2024-02-02,HANGSENG,^HSI,15533.55957,Yahoo Finance via yfinance
2024-02-02,NASDAQ,^IXIC,15628.9502,Yahoo Finance via yfinance
2024-02-02,NIKKEI225,^N225,36158.01953,Yahoo Finance via yfinance
2024-02-02,SP500,^GSPC,4958.609863,Yahoo Finance via yfinance
2024-02-02,VIX,^VIX,13.85000038,Yahoo Finance via yfinance
2024-02-05,DAX,^GDAXI,16904.06055,Yahoo Finance via yfinance
2024-02-05,DOW,^DJI,38380.12109,Yahoo Finance via yfinance
2024-02-05,FTSE100,^FTSE,7612.899902,Yahoo Finance via yfinance
2024-02-05,HANGSENG,^HSI,15510.00977,Yahoo Finance via yfinance
2024-02-05,NASDAQ,^IXIC,15597.67969,Yahoo Finance via yfinance
2024-02-05,NIKKEI225,^N225,36354.16016,Yahoo Finance via yfinance
2024-02-05,SP500,^GSPC,4942.810059,Yahoo Finance via yfinance
2024-02-05,VIX,^VIX,13.67000008,Yahoo Finance via yfinance
2024-02-06,DAX,^GDAXI,17033.24023,Yahoo Finance via yfinance
2024-02-06,DOW,^DJI,38521.35938,Yahoo Finance via yfinance
2024-02-06,FTSE100,^FTSE,7681,Yahoo Finance via yfinance
2024-02-06,HANGSENG,^HSI,16136.87012,Yahoo Finance via yfinance
2024-02-06,NASDAQ,^IXIC,15609,Yahoo Finance via yfinance
2024-02-06,NIKKEI225,^N225,36160.66016,Yahoo Finance via yfinance
2024-02-06,SP500,^GSPC,4954.22998,Yahoo Finance via yfinance
2024-02-06,VIX,^VIX,13.06000042,Yahoo Finance via yfinance
2024-02-07,DAX,^GDAXI,16921.96094,Yahoo Finance via yfinance
2024-02-07,DOW,^DJI,38677.35938,Yahoo Finance via yfinance
2024-02-07,FTSE100,^FTSE,7628.799805,Yahoo Finance via yfinance
2024-02-07,HANGSENG,^HSI,16081.88965,Yahoo Finance via yfinance
2024-02-07,NASDAQ,^IXIC,15756.63965,Yahoo Finance via yfinance
2024-02-07,NIKKEI225,^N225,36119.92188,Yahoo Finance via yfinance
2024-02-07,SP500,^GSPC,4995.060059,Yahoo Finance via yfinance
2024-02-07,VIX,^VIX,12.82999992,Yahoo Finance via yfinance
2024-02-08,DAX,^GDAXI,16963.83008,Yahoo Finance via yfinance
2024-02-08,DOW,^DJI,38726.32812,Yahoo Finance via yfinance
2024-02-08,FTSE100,^FTSE,7595.5,Yahoo Finance via yfinance
2024-02-08,HANGSENG,^HSI,15878.07031,Yahoo Finance via yfinance
2024-02-08,NASDAQ,^IXIC,15793.70996,Yahoo Finance via yfinance
2024-02-08,NIKKEI225,^N225,36863.28125,Yahoo Finance via yfinance
2024-02-08,SP500,^GSPC,4997.910156,Yahoo Finance via yfinance
2024-02-08,VIX,^VIX,12.78999996,Yahoo Finance via yfinance
2024-02-09,DAX,^GDAXI,16926.5,Yahoo Finance via yfinance
2024-02-09,DOW,^DJI,38671.69141,Yahoo Finance via yfinance
2024-02-09,FTSE100,^FTSE,7572.600098,Yahoo Finance via yfinance
2024-02-09,HANGSENG,^HSI,15746.58008,Yahoo Finance via yfinance
2024-02-09,NASDAQ,^IXIC,15990.66016,Yahoo Finance via yfinance
2024-02-09,NIKKEI225,^N225,36897.42188,Yahoo Finance via yfinance
2024-02-09,SP500,^GSPC,5026.609863,Yahoo Finance via yfinance
2024-02-09,VIX,^VIX,12.93000031,Yahoo Finance via yfinance
2024-02-12,DAX,^GDAXI,17037.34961,Yahoo Finance via yfinance
2024-02-12,DOW,^DJI,38797.37891,Yahoo Finance via yfinance
2024-02-12,FTSE100,^FTSE,7573.700195,Yahoo Finance via yfinance
2024-02-12,NASDAQ,^IXIC,15942.5498,Yahoo Finance via yfinance
2024-02-12,SP500,^GSPC,5021.839844,Yahoo Finance via yfinance
2024-02-12,VIX,^VIX,13.93000031,Yahoo Finance via yfinance
2024-02-13,DAX,^GDAXI,16880.83008,Yahoo Finance via yfinance
2024-02-13,DOW,^DJI,38272.75,Yahoo Finance via yfinance
2024-02-13,FTSE100,^FTSE,7512.299805,Yahoo Finance via yfinance
2024-02-13,NASDAQ,^IXIC,15655.59961,Yahoo Finance via yfinance
2024-02-13,NIKKEI225,^N225,37963.96875,Yahoo Finance via yfinance
2024-02-13,SP500,^GSPC,4953.169922,Yahoo Finance via yfinance
2024-02-13,VIX,^VIX,15.85000038,Yahoo Finance via yfinance
2024-02-14,DAX,^GDAXI,16945.48047,Yahoo Finance via yfinance
2024-02-14,DOW,^DJI,38424.26953,Yahoo Finance via yfinance
2024-02-14,FTSE100,^FTSE,7568.399902,Yahoo Finance via yfinance
2024-02-14,HANGSENG,^HSI,15879.37988,Yahoo Finance via yfinance
2024-02-14,NASDAQ,^IXIC,15859.15039,Yahoo Finance via yfinance
2024-02-14,NIKKEI225,^N225,37703.32031,Yahoo Finance via yfinance
2024-02-14,SP500,^GSPC,5000.620117,Yahoo Finance via yfinance
2024-02-14,VIX,^VIX,14.38000011,Yahoo Finance via yfinance
2024-02-15,DAX,^GDAXI,17046.68945,Yahoo Finance via yfinance
2024-02-15,DOW,^DJI,38773.12109,Yahoo Finance via yfinance
2024-02-15,FTSE100,^FTSE,7597.5,Yahoo Finance via yfinance
2024-02-15,HANGSENG,^HSI,15944.62988,Yahoo Finance via yfinance
2024-02-15,NASDAQ,^IXIC,15906.16992,Yahoo Finance via yfinance
2024-02-15,NIKKEI225,^N225,38157.94141,Yahoo Finance via yfinance
2024-02-15,SP500,^GSPC,5029.72998,Yahoo Finance via yfinance
2024-02-15,VIX,^VIX,14.01000023,Yahoo Finance via yfinance
2024-02-16,DAX,^GDAXI,17117.43945,Yahoo Finance via yfinance
2024-02-16,DOW,^DJI,38627.98828,Yahoo Finance via yfinance
2024-02-16,FTSE100,^FTSE,7711.700195,Yahoo Finance via yfinance
2024-02-16,HANGSENG,^HSI,16339.95996,Yahoo Finance via yfinance
2024-02-16,NASDAQ,^IXIC,15775.65039,Yahoo Finance via yfinance
2024-02-16,NIKKEI225,^N225,38487.23828,Yahoo Finance via yfinance
2024-02-16,SP500,^GSPC,5005.569824,Yahoo Finance via yfinance
2024-02-16,VIX,^VIX,14.23999977,Yahoo Finance via yfinance
2024-02-19,DAX,^GDAXI,17092.25977,Yahoo Finance via yfinance
2024-02-19,FTSE100,^FTSE,7728.5,Yahoo Finance via yfinance
2024-02-19,HANGSENG,^HSI,16155.61035,Yahoo Finance via yfinance
2024-02-19,NIKKEI225,^N225,38470.37891,Yahoo Finance via yfinance
2024-02-20,DAX,^GDAXI,17068.42969,Yahoo Finance via yfinance
2024-02-20,DOW,^DJI,38563.80078,Yahoo Finance via yfinance
2024-02-20,FTSE100,^FTSE,7719.200195,Yahoo Finance via yfinance
2024-02-20,HANGSENG,^HSI,16247.50977,Yahoo Finance via yfinance
2024-02-20,NASDAQ,^IXIC,15630.78027,Yahoo Finance via yfinance
2024-02-20,NIKKEI225,^N225,38363.60938,Yahoo Finance via yfinance
2024-02-20,SP500,^GSPC,4975.509766,Yahoo Finance via yfinance
2024-02-20,VIX,^VIX,15.42000008,Yahoo Finance via yfinance
2024-02-21,DAX,^GDAXI,17118.11914,Yahoo Finance via yfinance
2024-02-21,DOW,^DJI,38612.23828,Yahoo Finance via yfinance
2024-02-21,FTSE100,^FTSE,7662.5,Yahoo Finance via yfinance
2024-02-21,HANGSENG,^HSI,16503.09961,Yahoo Finance via yfinance
2024-02-21,NASDAQ,^IXIC,15580.87012,Yahoo Finance via yfinance
2024-02-21,NIKKEI225,^N225,38262.16016,Yahoo Finance via yfinance
2024-02-21,SP500,^GSPC,4981.799805,Yahoo Finance via yfinance
2024-02-21,VIX,^VIX,15.34000015,Yahoo Finance via yfinance
2024-02-22,DAX,^GDAXI,17370.44922,Yahoo Finance via yfinance
2024-02-22,DOW,^DJI,39069.10938,Yahoo Finance via yfinance
2024-02-22,FTSE100,^FTSE,7684.5,Yahoo Finance via yfinance
2024-02-22,HANGSENG,^HSI,16742.94922,Yahoo Finance via yfinance
2024-02-22,NASDAQ,^IXIC,16041.62012,Yahoo Finance via yfinance
2024-02-22,NIKKEI225,^N225,39098.67969,Yahoo Finance via yfinance
2024-02-22,SP500,^GSPC,5087.029785,Yahoo Finance via yfinance
2024-02-22,VIX,^VIX,14.53999996,Yahoo Finance via yfinance
2024-02-23,DAX,^GDAXI,17419.33008,Yahoo Finance via yfinance
2024-02-23,DOW,^DJI,39131.53125,Yahoo Finance via yfinance
2024-02-23,FTSE100,^FTSE,7706.299805,Yahoo Finance via yfinance
2024-02-23,HANGSENG,^HSI,16725.85938,Yahoo Finance via yfinance
2024-02-23,NASDAQ,^IXIC,15996.82031,Yahoo Finance via yfinance
2024-02-23,SP500,^GSPC,5088.799805,Yahoo Finance via yfinance
2024-02-23,VIX,^VIX,13.75,Yahoo Finance via yfinance
2024-02-26,DAX,^GDAXI,17423.23047,Yahoo Finance via yfinance
2024-02-26,DOW,^DJI,39069.23047,Yahoo Finance via yfinance
2024-02-26,FTSE100,^FTSE,7684.299805,Yahoo Finance via yfinance
2024-02-26,HANGSENG,^HSI,16634.74023,Yahoo Finance via yfinance
2024-02-26,NASDAQ,^IXIC,15976.25,Yahoo Finance via yfinance
2024-02-26,NIKKEI225,^N225,39233.71094,Yahoo Finance via yfinance
2024-02-26,SP500,^GSPC,5069.529785,Yahoo Finance via yfinance
2024-02-26,VIX,^VIX,13.73999977,Yahoo Finance via yfinance
2024-02-27,DAX,^GDAXI,17556.49023,Yahoo Finance via yfinance
2024-02-27,DOW,^DJI,38972.41016,Yahoo Finance via yfinance
2024-02-27,FTSE100,^FTSE,7683,Yahoo Finance via yfinance
2024-02-27,HANGSENG,^HSI,16790.80078,Yahoo Finance via yfinance
2024-02-27,NASDAQ,^IXIC,16035.2998,Yahoo Finance via yfinance
2024-02-27,NIKKEI225,^N225,39239.51953,Yahoo Finance via yfinance
2024-02-27,SP500,^GSPC,5078.180176,Yahoo Finance via yfinance
2024-02-27,VIX,^VIX,13.43000031,Yahoo Finance via yfinance
2024-02-28,DAX,^GDAXI,17601.2207,Yahoo Finance via yfinance
2024-02-28,DOW,^DJI,38949.01953,Yahoo Finance via yfinance
2024-02-28,FTSE100,^FTSE,7625,Yahoo Finance via yfinance
2024-02-28,HANGSENG,^HSI,16536.84961,Yahoo Finance via yfinance
2024-02-28,NASDAQ,^IXIC,15947.74023,Yahoo Finance via yfinance
2024-02-28,NIKKEI225,^N225,39208.03125,Yahoo Finance via yfinance
2024-02-28,SP500,^GSPC,5069.759766,Yahoo Finance via yfinance
2024-02-28,VIX,^VIX,13.84000015,Yahoo Finance via yfinance
2024-02-29,DAX,^GDAXI,17678.18945,Yahoo Finance via yfinance
2024-02-29,DOW,^DJI,38996.39062,Yahoo Finance via yfinance
2024-02-29,FTSE100,^FTSE,7630,Yahoo Finance via yfinance
2024-02-29,HANGSENG,^HSI,16511.43945,Yahoo Finance via yfinance
2024-02-29,NASDAQ,^IXIC,16091.91992,Yahoo Finance via yfinance
2024-02-29,NIKKEI225,^N225,39166.19141,Yahoo Finance via yfinance
2024-02-29,SP500,^GSPC,5096.27002,Yahoo Finance via yfinance
2024-02-29,VIX,^VIX,13.39999962,Yahoo Finance via yfinance
2024-03-01,DAX,^GDAXI,17735.07031,Yahoo Finance via yfinance
2024-03-01,DOW,^DJI,39087.37891,Yahoo Finance via yfinance
2024-03-01,FTSE100,^FTSE,7682.5,Yahoo Finance via yfinance
2024-03-01,HANGSENG,^HSI,16589.43945,Yahoo Finance via yfinance
2024-03-01,NASDAQ,^IXIC,16274.94043,Yahoo Finance via yfinance
2024-03-01,NIKKEI225,^N225,39910.82031,Yahoo Finance via yfinance
2024-03-01,SP500,^GSPC,5137.080078,Yahoo Finance via yfinance
2024-03-01,VIX,^VIX,13.10999966,Yahoo Finance via yfinance
2024-03-04,DAX,^GDAXI,17716.16992,Yahoo Finance via yfinance
2024-03-04,DOW,^DJI,38989.82812,Yahoo Finance via yfinance
2024-03-04,FTSE100,^FTSE,7640.299805,Yahoo Finance via yfinance
2024-03-04,HANGSENG,^HSI,16595.9707,Yahoo Finance via yfinance
2024-03-04,NASDAQ,^IXIC,16207.50977,Yahoo Finance via yfinance
2024-03-04,NIKKEI225,^N225,40109.23047,Yahoo Finance via yfinance
2024-03-04,SP500,^GSPC,5130.950195,Yahoo Finance via yfinance
2024-03-04,VIX,^VIX,13.48999977,Yahoo Finance via yfinance
2024-03-05,DAX,^GDAXI,17698.40039,Yahoo Finance via yfinance
2024-03-05,DOW,^DJI,38585.19141,Yahoo Finance via yfinance
2024-03-05,FTSE100,^FTSE,7646.200195,Yahoo Finance via yfinance
2024-03-05,HANGSENG,^HSI,16162.63965,Yahoo Finance via yfinance
2024-03-05,NASDAQ,^IXIC,15939.58984,Yahoo Finance via yfinance
2024-03-05,NIKKEI225,^N225,40097.62891,Yahoo Finance via yfinance
2024-03-05,SP500,^GSPC,5078.649902,Yahoo Finance via yfinance
2024-03-05,VIX,^VIX,14.46000004,Yahoo Finance via yfinance
2024-03-06,DAX,^GDAXI,17716.71094,Yahoo Finance via yfinance
2024-03-06,DOW,^DJI,38661.05078,Yahoo Finance via yfinance
2024-03-06,FTSE100,^FTSE,7679.299805,Yahoo Finance via yfinance
2024-03-06,HANGSENG,^HSI,16438.08984,Yahoo Finance via yfinance
2024-03-06,NASDAQ,^IXIC,16031.54004,Yahoo Finance via yfinance
2024-03-06,NIKKEI225,^N225,40090.78125,Yahoo Finance via yfinance
2024-03-06,SP500,^GSPC,5104.759766,Yahoo Finance via yfinance
2024-03-06,VIX,^VIX,14.5,Yahoo Finance via yfinance
2024-03-07,DAX,^GDAXI,17842.84961,Yahoo Finance via yfinance
2024-03-07,DOW,^DJI,38791.35156,Yahoo Finance via yfinance
2024-03-07,FTSE100,^FTSE,7692.5,Yahoo Finance via yfinance
2024-03-07,HANGSENG,^HSI,16229.78027,Yahoo Finance via yfinance
2024-03-07,NASDAQ,^IXIC,16273.37988,Yahoo Finance via yfinance
2024-03-07,NIKKEI225,^N225,39598.71094,Yahoo Finance via yfinance
2024-03-07,SP500,^GSPC,5157.359863,Yahoo Finance via yfinance
2024-03-07,VIX,^VIX,14.43999958,Yahoo Finance via yfinance
2024-03-08,DAX,^GDAXI,17814.50977,Yahoo Finance via yfinance
2024-03-08,DOW,^DJI,38722.69141,Yahoo Finance via yfinance
2024-03-08,FTSE100,^FTSE,7659.700195,Yahoo Finance via yfinance
2024-03-08,HANGSENG,^HSI,16353.38965,Yahoo Finance via yfinance
2024-03-08,NASDAQ,^IXIC,16085.11035,Yahoo Finance via yfinance
2024-03-08,NIKKEI225,^N225,39688.94141,Yahoo Finance via yfinance
2024-03-08,SP500,^GSPC,5123.689941,Yahoo Finance via yfinance
2024-03-08,VIX,^VIX,14.73999977,Yahoo Finance via yfinance
2024-03-11,DAX,^GDAXI,17746.26953,Yahoo Finance via yfinance
2024-03-11,DOW,^DJI,38769.66016,Yahoo Finance via yfinance
2024-03-11,FTSE100,^FTSE,7669.200195,Yahoo Finance via yfinance
2024-03-11,HANGSENG,^HSI,16587.57031,Yahoo Finance via yfinance
2024-03-11,NASDAQ,^IXIC,16019.26953,Yahoo Finance via yfinance
2024-03-11,NIKKEI225,^N225,38820.48828,Yahoo Finance via yfinance
2024-03-11,SP500,^GSPC,5117.939941,Yahoo Finance via yfinance
2024-03-11,VIX,^VIX,15.22000027,Yahoo Finance via yfinance
2024-03-12,DAX,^GDAXI,17965.10938,Yahoo Finance via yfinance
2024-03-12,DOW,^DJI,39005.48828,Yahoo Finance via yfinance
2024-03-12,FTSE100,^FTSE,7747.799805,Yahoo Finance via yfinance
2024-03-12,HANGSENG,^HSI,17093.5,Yahoo Finance via yfinance
2024-03-12,NASDAQ,^IXIC,16265.63965,Yahoo Finance via yfinance
2024-03-12,NIKKEI225,^N225,38797.51172,Yahoo Finance via yfinance
2024-03-12,SP500,^GSPC,5175.27002,Yahoo Finance via yfinance
2024-03-12,VIX,^VIX,13.84000015,Yahoo Finance via yfinance
2024-03-13,DAX,^GDAXI,17961.38086,Yahoo Finance via yfinance
2024-03-13,DOW,^DJI,39043.32031,Yahoo Finance via yfinance
2024-03-13,FTSE100,^FTSE,7772.200195,Yahoo Finance via yfinance
2024-03-13,HANGSENG,^HSI,17082.10938,Yahoo Finance via yfinance
2024-03-13,NASDAQ,^IXIC,16177.76953,Yahoo Finance via yfinance
2024-03-13,NIKKEI225,^N225,38695.96875,Yahoo Finance via yfinance
2024-03-13,SP500,^GSPC,5165.310059,Yahoo Finance via yfinance
2024-03-13,VIX,^VIX,13.75,Yahoo Finance via yfinance
2024-03-14,DAX,^GDAXI,17942.03906,Yahoo Finance via yfinance
2024-03-14,DOW,^DJI,38905.66016,Yahoo Finance via yfinance
2024-03-14,FTSE100,^FTSE,7743.200195,Yahoo Finance via yfinance
2024-03-14,HANGSENG,^HSI,16961.66016,Yahoo Finance via yfinance
2024-03-14,NASDAQ,^IXIC,16128.53027,Yahoo Finance via yfinance
2024-03-14,NIKKEI225,^N225,38807.37891,Yahoo Finance via yfinance
2024-03-14,SP500,^GSPC,5150.47998,Yahoo Finance via yfinance
2024-03-14,VIX,^VIX,14.39999962,Yahoo Finance via yfinance
2024-03-15,DAX,^GDAXI,17936.65039,Yahoo Finance via yfinance
2024-03-15,DOW,^DJI,38714.76953,Yahoo Finance via yfinance
2024-03-15,FTSE100,^FTSE,7727.399902,Yahoo Finance via yfinance
2024-03-15,HANGSENG,^HSI,16720.89062,Yahoo Finance via yfinance
2024-03-15,NASDAQ,^IXIC,15973.16992,Yahoo Finance via yfinance
2024-03-15,NIKKEI225,^N225,38707.64062,Yahoo Finance via yfinance
2024-03-15,SP500,^GSPC,5117.089844,Yahoo Finance via yfinance
2024-03-15,VIX,^VIX,14.40999985,Yahoo Finance via yfinance
2024-03-18,DAX,^GDAXI,17932.67969,Yahoo Finance via yfinance
2024-03-18,DOW,^DJI,38790.42969,Yahoo Finance via yfinance
2024-03-18,FTSE100,^FTSE,7722.600098,Yahoo Finance via yfinance
2024-03-18,HANGSENG,^HSI,16737.11914,Yahoo Finance via yfinance
2024-03-18,NASDAQ,^IXIC,16103.4502,Yahoo Finance via yfinance
2024-03-18,NIKKEI225,^N225,39740.44141,Yahoo Finance via yfinance
2024-03-18,SP500,^GSPC,5149.419922,Yahoo Finance via yfinance
2024-03-18,VIX,^VIX,14.32999992,Yahoo Finance via yfinance
2024-03-19,DAX,^GDAXI,17987.49023,Yahoo Finance via yfinance
2024-03-19,DOW,^DJI,39110.76172,Yahoo Finance via yfinance
2024-03-19,FTSE100,^FTSE,7738.299805,Yahoo Finance via yfinance
2024-03-19,HANGSENG,^HSI,16529.48047,Yahoo Finance via yfinance
2024-03-19,NASDAQ,^IXIC,16166.79004,Yahoo Finance via yfinance
2024-03-19,NIKKEI225,^N225,40003.60156,Yahoo Finance via yfinance
2024-03-19,SP500,^GSPC,5178.509766,Yahoo Finance via yfinance
2024-03-19,VIX,^VIX,13.81999969,Yahoo Finance via yfinance
2024-03-20,DAX,^GDAXI,18015.13086,Yahoo Finance via yfinance
2024-03-20,DOW,^DJI,39512.12891,Yahoo Finance via yfinance
2024-03-20,FTSE100,^FTSE,7737.399902,Yahoo Finance via yfinance
2024-03-20,HANGSENG,^HSI,16543.07031,Yahoo Finance via yfinance
2024-03-20,NASDAQ,^IXIC,16369.41016,Yahoo Finance via yfinance
2024-03-20,SP500,^GSPC,5224.620117,Yahoo Finance via yfinance
2024-03-20,VIX,^VIX,13.03999996,Yahoo Finance via yfinance
2024-03-21,DAX,^GDAXI,18179.25,Yahoo Finance via yfinance
2024-03-21,DOW,^DJI,39781.37109,Yahoo Finance via yfinance
2024-03-21,FTSE100,^FTSE,7882.600098,Yahoo Finance via yfinance
2024-03-21,HANGSENG,^HSI,16863.09961,Yahoo Finance via yfinance
2024-03-21,NASDAQ,^IXIC,16401.83984,Yahoo Finance via yfinance
2024-03-21,NIKKEI225,^N225,40815.66016,Yahoo Finance via yfinance
2024-03-21,SP500,^GSPC,5241.529785,Yahoo Finance via yfinance
2024-03-21,VIX,^VIX,12.92000008,Yahoo Finance via yfinance
2024-03-22,DAX,^GDAXI,18205.93945,Yahoo Finance via yfinance
2024-03-22,DOW,^DJI,39475.89844,Yahoo Finance via yfinance
2024-03-22,FTSE100,^FTSE,7930.899902,Yahoo Finance via yfinance
2024-03-22,HANGSENG,^HSI,16499.4707,Yahoo Finance via yfinance
2024-03-22,NASDAQ,^IXIC,16428.82031,Yahoo Finance via yfinance
2024-03-22,NIKKEI225,^N225,40888.42969,Yahoo Finance via yfinance
2024-03-22,SP500,^GSPC,5234.180176,Yahoo Finance via yfinance
2024-03-22,VIX,^VIX,13.06000042,Yahoo Finance via yfinance
2024-03-25,DAX,^GDAXI,18261.31055,Yahoo Finance via yfinance
2024-03-25,DOW,^DJI,39313.64062,Yahoo Finance via yfinance
2024-03-25,FTSE100,^FTSE,7917.600098,Yahoo Finance via yfinance
2024-03-25,HANGSENG,^HSI,16473.64062,Yahoo Finance via yfinance
2024-03-25,NASDAQ,^IXIC,16384.4707,Yahoo Finance via yfinance
2024-03-25,NIKKEI225,^N225,40414.12109,Yahoo Finance via yfinance
2024-03-25,SP500,^GSPC,5218.189941,Yahoo Finance via yfinance
2024-03-25,VIX,^VIX,13.18999958,Yahoo Finance via yfinance
2024-03-26,DAX,^GDAXI,18384.34961,Yahoo Finance via yfinance
2024-03-26,DOW,^DJI,39282.32812,Yahoo Finance via yfinance
2024-03-26,FTSE100,^FTSE,7931,Yahoo Finance via yfinance
2024-03-26,HANGSENG,^HSI,16618.32031,Yahoo Finance via yfinance
2024-03-26,NASDAQ,^IXIC,16315.7002,Yahoo Finance via yfinance
2024-03-26,NIKKEI225,^N225,40398.03125,Yahoo Finance via yfinance
2024-03-26,SP500,^GSPC,5203.580078,Yahoo Finance via yfinance
2024-03-26,VIX,^VIX,13.23999977,Yahoo Finance via yfinance
2024-03-27,DAX,^GDAXI,18477.08984,Yahoo Finance via yfinance
2024-03-27,DOW,^DJI,39760.07812,Yahoo Finance via yfinance
2024-03-27,FTSE100,^FTSE,7932,Yahoo Finance via yfinance
2024-03-27,HANGSENG,^HSI,16392.83984,Yahoo Finance via yfinance
2024-03-27,NASDAQ,^IXIC,16399.51953,Yahoo Finance via yfinance
2024-03-27,NIKKEI225,^N225,40762.73047,Yahoo Finance via yfinance
2024-03-27,SP500,^GSPC,5248.490234,Yahoo Finance via yfinance
2024-03-27,VIX,^VIX,12.77999973,Yahoo Finance via yfinance
2024-03-28,DAX,^GDAXI,18492.49023,Yahoo Finance via yfinance
2024-03-28,DOW,^DJI,39807.37109,Yahoo Finance via yfinance
2024-03-28,FTSE100,^FTSE,7952.600098,Yahoo Finance via yfinance
2024-03-28,HANGSENG,^HSI,16541.41992,Yahoo Finance via yfinance
2024-03-28,NASDAQ,^IXIC,16379.45996,Yahoo Finance via yfinance
